product_price,discount_applied,shipping_time,order_quantity,Total_Order_Value,Discount_Percentage,High_Discount,Fast_Shipping,Returned
32.760702232798884,41.44577370753387,2,8,262.0856178623911,126.5106389143264,1,1,0
307.6969774317048,1.850381735774631,5,8,2461.5758194536384,0.6013649374197491,0,0,0
93.55682060677285,29.81349392410265,3,4,374.2272824270914,31.8667241263053,1,1,0
41.87528056278696,11.500441864385152,7,3,125.62584168836088,27.463557759670692,0,0,1
474.9539132541333,6.0283442888639405,5,2,949.9078265082666,1.2692482619125949,0,0,1
483.1596962065341,3.847660081460458,8,9,4348.437265858806,0.7963536925099225,0,0,1
406.11470057706595,34.81443879390699,1,1,406.11470057706595,8.572563057785803,0,1,0
159.26074689495164,16.993748188403305,3,7,1114.8252282646615,10.670393376726018,0,1,1
57.859335863128095,36.238338576438075,3,5,289.29667931564046,62.63179145741217,1,1,0
345.2741829909569,3.2678170399471185,9,8,2762.193463927655,0.9464411765859443,0,0,0
225.67472193240465,15.764516891530517,5,4,902.6988877296186,6.985504072650367,0,0,0
69.79873507394163,26.974564618766863,9,7,488.59114551759137,38.646208402188414,1,0,0
252.6366859545224,39.53615824194818,9,5,1263.183429772612,15.649412947518302,0,0,0
26.850375346457014,15.937625146603496,1,5,134.25187673228507,59.35717821801889,1,1,0
455.5669970186032,31.294568821850454,2,9,4100.102973167429,6.869366970534201,0,1,0
136.8021909840083,44.29888741180935,5,9,1231.2197188560747,32.38170901589415,1,0,0
334.63591933345117,30.79315940911523,4,9,3011.7232740010604,9.201988677859502,0,0,0
162.73842728381138,11.647973737681689,9,6,976.4305637028683,7.157482060071738,0,0,0
264.8333303771273,1.220039077826901,7,6,1588.9999822627638,0.46068184699015946,0,0,0
277.888036878207,43.50494369504649,6,5,1389.440184391035,15.655565523359998,0,0,1
100.57868320750825,1.063470542519357,7,9,905.2081488675742,1.0573518250634328,0,0,1
485.0964676046337,43.73508363420997,1,8,3880.7717408370695,9.015749764200551,0,1,0
389.8150834469461,26.4468567013606,1,7,2728.705584128623,6.7844621268894585,0,1,0
470.35448136645266,46.95338492564481,8,7,3292.4813695651687,9.982552901215685,0,0,0
448.4654017095479,39.93916178868327,2,6,2690.7924102572874,8.905739804327242,0,1,1
302.9709896174317,49.89670552666687,9,5,1514.8549480871586,16.46913639806655,0,0,0
461.71837516132723,17.535590772585508,7,4,1846.873500645309,3.797897531467849,0,0,0
53.36132600544055,38.35941444655634,6,3,160.08397801632165,71.88617172415344,1,0,0
106.03160258538115,20.096545680462107,1,3,318.09480775614344,18.95335465129796,0,1,0
32.16137156616365,23.99378101519544,1,6,192.9682293969819,74.60434629112282,1,1,0
169.41186207399952,31.375273160918503,2,4,677.6474482959981,18.520115874302657,0,1,1
200.45187194784617,43.68385570931694,6,6,1202.711231687077,21.792690327522937,0,0,0
142.961025569209,49.20417345996476,6,3,428.88307670762697,34.4178934531667,1,0,0
416.0813794844454,38.41367069322591,2,4,1664.3255179377816,9.232249407753645,0,1,1
184.80913007985873,20.888339108366687,1,9,1663.2821707187286,11.302655393345843,0,1,1
147.65790974681659,21.06785011385351,5,5,738.2895487340829,14.268013240860414,0,0,0
275.92108074754174,36.879115079444574,5,7,1931.4475652327922,13.365820030687575,0,0,0
79.0528702376337,11.938857288415116,2,2,158.1057404752674,15.102370416819522,0,1,0
403.07652056947944,5.523705656569733,6,5,2015.3826028473973,1.3703863595839483,0,0,1
46.5298154030877,17.731107882038827,9,9,418.7683386277893,38.1069809291833,1,0,0
493.57459893425346,14.361949582704087,2,3,1480.7237968027603,2.9097829616262665,0,1,1
388.39993695536214,14.815406022799504,2,9,3495.599432598259,3.814471788779462,0,1,0
107.37068395174448,11.680387552495496,3,6,644.2241037104669,10.878563051479679,0,1,0
12.705837390565176,2.104659481818094,7,4,50.8233495622607,16.564508242336913,0,0,0
409.5760999428687,0.8936967366706905,6,7,2867.0326996000813,0.21820041179047098,0,0,0
356.3600984853324,49.386119486801576,8,8,2850.880787882659,13.858487439169423,0,0,0
367.21351234008375,21.388656686793116,8,6,2203.2810740405025,5.824583237826133,0,0,0
387.92246987611344,19.216332357984083,6,5,1939.6123493805671,4.953652817306765,0,0,0
46.281879349704276,33.982364134653494,3,6,277.69127609822567,73.42477144863528,1,1,1
185.64820698669357,10.912694393253208,3,5,928.2410349334679,5.8781577104245235,0,1,0
66.77583916731356,47.49805919751127,1,8,534.2067133385085,71.13060620398961,1,1,0
432.9206786790408,39.3172507207776,7,1,432.9206786790408,9.081860178346128,0,0,0
315.41608214550337,4.470550115612975,5,7,2207.9125750185235,1.4173500872890443,0,0,0
172.1400321777981,20.87903878924642,4,2,344.2800643555962,12.129101246873885,0,0,0
41.143591640151584,43.95591537810824,4,9,370.2923247613643,106.83538705748805,1,0,0
162.38133764067447,47.23660111457051,4,1,162.38133764067447,29.08991993839712,0,0,1
169.33982779310605,23.370075562493486,6,6,1016.0389667586363,13.800696426269129,0,0,0
367.5070273856514,30.670569460535386,8,9,3307.5632464708624,8.345573601331592,0,0,0
322.40316096405445,8.35169730460376,8,1,322.40316096405445,2.5904514334259003,0,0,0
444.7342438624,49.558431306848824,5,4,1778.9369754496,11.143381017042195,0,0,0
241.38531332935514,11.58358506917217,6,4,965.5412533174206,4.79879447071707,0,0,0
68.60118050976783,47.136588706756285,4,9,617.4106245879104,68.71104601479082,1,0,1
359.48994573926757,32.482332449618426,9,5,1797.4497286963378,9.035672022153674,0,0,1
382.78467382227973,30.386839743942957,8,5,1913.9233691113986,7.938363738682766,0,0,0
285.02582680905317,25.63442555082543,1,6,1710.1549608543191,8.993720266619436,0,1,0
387.77391817773486,11.533490585887934,2,1,387.77391817773486,2.9742821900160905,0,1,0
251.95984221855147,8.826401600275414,9,1,251.95984221855147,3.5030985583088836,0,0,0
266.1390863971771,11.024310453508768,8,9,2395.2517775745937,4.1423116772319775,0,0,0
219.49509899568932,9.321913107212726,3,3,658.485296987068,4.2469800691977175,0,1,0
22.455372104606642,38.97922367833767,8,4,89.82148841842657,173.58529396331497,1,0,0
62.86679922671918,17.506262958336507,1,1,62.86679922671918,27.846594981244287,0,1,0
25.400300986499783,2.8921338281698183,4,9,228.60270887849805,11.386218729089007,0,0,0
321.8411015192524,48.45513150704057,3,8,2574.728812154019,15.055607030397267,0,1,0
164.03443072740006,44.18929424817129,6,2,328.0688614548001,26.939035940330776,0,0,0
259.19963867070436,46.387614159760645,7,8,2073.597109365635,17.896481028159524,0,0,0
454.7075722237856,49.745391132321764,4,7,3182.953005566499,10.940084170808449,0,0,1
132.15319228294874,8.694762460974365,7,6,792.9191536976924,6.579305660931976,0,0,0
211.08763228745858,19.812100945132936,9,1,211.08763228745858,9.385723232781762,0,0,0
380.22005788609385,37.911923785204564,2,7,2661.540405202657,9.971047817935528,0,1,0
122.111101090895,34.80103090268961,3,7,854.7777076362651,28.499481694776467,0,1,1
47.720155816108566,7.694795316992753,5,9,429.4814023449771,16.12483275755624,0,0,0
151.97821192774634,40.79165624953089,3,1,151.97821192774634,26.840463334918102,0,1,0
88.99843075446216,11.222028591833034,8,2,177.99686150892433,12.609243215527583,0,0,0
465.5518496478608,11.190880741131155,8,9,4189.966646830748,2.403788267535793,0,0,0
405.9789859865643,26.84872114467068,8,9,3653.8108738790784,6.613327800557448,0,0,1
320.36784069010747,29.646996742085157,9,6,1922.207044140645,9.254048932696326,0,0,0
437.01568919198166,29.00431039189056,4,6,2622.09413515189,6.636903687718387,0,0,1
403.7993176805661,4.574341869887744,5,4,1615.1972707222644,1.1328255570521724,0,0,1
101.41932885415756,43.87304313151902,5,4,405.6773154166302,43.259054883521344,1,0,1
447.3539092600891,13.280002129435303,8,5,2236.7695463004457,2.9685673589843122,0,0,0
274.27769853866886,6.475746064140209,7,3,822.8330956160066,2.361018084460567,0,0,0
405.64567603039063,44.43740399344886,9,1,405.64567603039063,10.954733803231678,0,0,0
449.08473696251167,47.78257491148767,8,1,449.08473696251167,10.639990847757632,0,0,0
165.8217027362133,43.106380863272534,2,7,1160.751919153493,25.995620688955007,0,1,0
63.92544301856161,40.475803736243904,4,1,63.92544301856161,63.317204895226475,1,0,0
121.68822964555143,32.76209903195109,6,1,121.68822964555143,26.922981070050252,0,0,0
219.2828164268656,27.542868530456964,2,3,657.8484492805968,12.560431765360402,0,1,0
410.8272353020216,4.349337995570507,7,4,1643.3089412080865,1.058678106472924,0,0,1
431.7579857956083,20.422660653534937,3,4,1727.0319431824332,4.730117641229432,0,1,0
13.406543960283445,18.6344258506157,3,2,26.81308792056689,138.99500054465733,1,1,1
260.2661782630072,12.98768918801631,2,1,260.2661782630072,4.990156337137221,0,1,0
214.5313915429017,36.17100568442925,8,3,643.5941746287051,16.86047222473538,0,0,1
118.83282713065782,24.79378675393854,6,4,475.3313085226313,20.864425556986486,0,0,0
68.73402999350458,4.052310795382397,1,3,206.20208998051373,5.895639751903596,0,1,0
175.4314339877777,11.009160097490566,1,8,1403.4514719022216,6.275477459904691,0,1,1
472.0257549171344,34.162938182979794,7,1,472.0257549171344,7.237515713306196,0,0,0
168.36943669017006,3.8065429745150094,8,2,336.7388733803401,2.260827766217292,0,0,1
264.2074046542494,42.56034570243843,5,7,1849.4518325797458,16.108687702426174,0,0,0
354.4792898586372,24.757326350698715,5,4,1417.9171594345487,6.98413900585608,0,0,0
188.17850516585406,24.0293288663324,4,8,1505.4280413268325,12.769433387279689,0,0,0
486.17322053327075,29.62038923297588,6,3,1458.5196615998123,6.092558779869868,0,0,0
481.5991745216345,41.234048296257455,6,6,2889.595047129807,8.561901780088107,0,0,0
133.37332495442843,17.390460395109653,3,9,1200.3599245898558,13.03893443539156,0,1,0
253.65176788726887,33.90080762795318,9,1,253.65176788726887,13.365098106873752,0,0,0
157.43037181021714,28.28659819978955,7,1,157.43037181021714,17.967688111598402,0,0,0
149.57184224495913,13.351413508471065,1,8,1196.574737959673,8.926421783723825,0,1,1
28.07460420372107,43.9314993177579,7,3,84.22381261116321,156.481277523888,1,0,1
308.68652365014947,39.871301080346406,5,5,1543.4326182507473,12.91643723505553,0,0,0
256.3127213821421,32.922591732921276,5,1,256.3127213821421,12.844696726479011,0,0,0
35.224588112494786,42.52908645471209,2,5,176.12294056247393,120.73693046144172,1,1,0
146.5367674759396,43.364710047990116,4,6,879.2206048556376,29.59305762979269,0,0,0
455.05028412366033,35.41814883575174,6,8,3640.4022729892827,7.78334836202999,0,0,1
127.38532642681649,41.8506664181836,7,3,382.15597928044946,32.85360063996619,1,0,1
80.99848732469931,34.87357308346418,5,3,242.99546197409794,43.0545979749797,1,0,0
249.83185253600587,34.00703858801502,9,9,2248.4866728240527,13.61197070862448,0,0,0
492.9687225141943,30.930568910759217,3,4,1971.8748900567773,6.2743471336294805,0,1,0
128.6070830406352,37.63583197788206,1,4,514.4283321625408,29.264198431427374,0,1,1
339.3464182288805,7.930255264653685,4,7,2375.4249276021637,2.336920279295516,0,0,0
383.1936115110716,44.04353795994642,9,2,766.3872230221432,11.49380799598061,0,0,0
126.44239655627584,43.5921763872616,4,8,1011.5391724502067,34.47591755179996,1,0,0
366.8260108198112,1.4623641517279573,2,6,2200.956064918867,0.3986533420734677,0,1,0
190.21373503243407,41.290837528238136,5,3,570.6412050973022,21.707600411293893,0,0,0
319.82985699085395,6.4434933736722595,3,9,2878.4687129176855,2.014662869281939,0,1,1
320.4295582728384,16.755942712957093,9,5,1602.147791364192,5.229212561810479,0,0,0
272.52959519663165,37.17541281458039,4,8,2180.236761573053,13.640871842838983,0,0,0
54.241987326660066,8.03799480241541,6,7,379.69391128662045,14.81876899901991,0,0,0
419.2982228387266,40.89835120595311,2,8,3354.3857827098127,9.754000608221924,0,1,0
167.18223183615055,41.606708897887096,6,7,1170.2756228530538,24.887039992781272,0,0,0
101.39407009592857,25.373386688041812,3,3,304.1822102877857,25.024527237180777,0,1,0
29.97981936183432,0.319293585841679,9,2,59.95963872366864,1.0650283845544257,0,0,0
299.5375421622385,14.351906658745639,2,7,2096.7627951356694,4.791354884982069,0,1,0
342.00653730271836,30.84634591878711,9,3,1026.0196119081552,9.019226989653784,0,0,0
18.128036174649516,49.059308901371175,5,3,54.38410852394855,270.62671559524114,1,0,0
260.9255985666477,31.59067635083342,8,2,521.8511971332954,12.107158716650131,0,0,1
120.98292984698959,12.99017905320799,2,4,483.93171938795837,10.73719992534238,0,1,0
326.13466730063044,31.700285154980566,6,8,2609.0773384050435,9.719998618165695,0,0,0
95.43955021244581,26.999268985792774,3,1,95.43955021244581,28.28939252719983,0,1,0
348.55949167020833,38.99226975755718,5,1,348.55949167020833,11.18668998819001,0,0,0
199.50031968726333,5.349031941347921,8,5,997.5015984363166,2.6812147217272946,0,0,0
468.99769448099994,38.0513951251014,1,5,2344.988472405,8.113343748354596,0,1,0
77.38526263153669,27.063328933805515,5,1,77.38526263153669,34.97220014961407,1,0,0
177.12251201462666,48.149600192949734,3,6,1062.73507208776,27.184348079352876,0,1,0
65.60202540788865,17.093608301934303,4,1,65.60202540788865,26.05652523020851,0,0,0
463.09987295649574,31.631094656697407,2,5,2315.4993647824786,6.830296552395919,0,1,1
439.8962831566807,46.60140527550087,9,9,3959.066548410126,10.59372562575223,0,0,1
136.39139758042626,5.125486399533963,3,5,681.9569879021312,3.757924979477979,0,1,0
333.39218255674774,46.86142436182256,2,6,2000.3530953404866,14.055945764069055,0,1,0
410.43887809859575,34.394286115040664,9,8,3283.511024788766,8.379880160080367,0,0,1
282.04839768373654,3.391852955258595,7,1,282.04839768373654,1.202578345813512,0,0,1
269.52878339444317,15.048178347340812,6,2,539.0575667888863,5.583143350340614,0,0,0
128.50762254122134,35.40860443226408,1,9,1156.568602870992,27.553699719957137,0,1,0
55.620356224890614,3.367530073438585,5,3,166.86106867467186,6.054492099659701,0,0,0
449.6357213971301,29.108523008813663,3,6,2697.814328382781,6.473801262579013,0,1,0
451.2048480100319,17.294152847647837,1,5,2256.0242400501597,3.8328827635432066,0,1,0
320.2197140639013,31.045775888373857,4,2,640.4394281278026,9.695148213822504,0,0,0
176.12459761386333,2.2871016906256427,2,7,1232.8721832970432,1.2985702858154422,0,1,0
181.11269156020384,43.576840307618816,2,4,724.4507662408154,24.06062210893343,0,1,0
365.71828264641726,48.67444845886985,3,1,365.71828264641726,13.309274041934934,0,1,0
449.5840273767628,48.44389276428458,8,4,1798.336109507051,10.775269986112601,0,0,0
444.6723478899075,37.48259158714624,8,6,2668.034087339445,8.429260727592224,0,0,0
392.1390174702357,6.504312006531599,7,7,2744.97312229165,1.6586750404211672,0,0,0
324.595506615601,37.913159796451126,6,7,2272.1685463092067,11.680124654759751,0,0,0
51.228582847573925,1.2293458229400755,9,7,358.60007993301747,2.399726392193757,0,0,1
89.19806990636074,1.1061775764498627,4,3,267.59420971908224,1.2401362244845848,0,0,0
450.2915523782688,16.18051095747706,1,6,2701.749314269613,3.59334099696469,0,1,0
307.15023923319904,24.432159520233288,8,8,2457.2019138655924,7.95446540469192,0,0,0
14.506555292148526,38.52037089038966,7,4,58.026221168594105,265.5376835825268,1,0,0
59.72105600435573,34.16476883032526,7,8,477.76844803484585,57.20724166001596,1,0,1
335.11586686294737,22.295135318837417,3,2,670.2317337258947,6.652963205694906,0,1,0
12.480176084647157,13.681333314083293,4,9,112.32158476182441,109.6245214914377,1,0,0
88.79594519457434,49.856225007885556,9,9,799.163506751169,56.14696132648622,1,0,0
278.8795567896272,21.30906511179865,6,8,2231.0364543170176,7.640956317164956,0,0,0
349.0286468694197,22.569351216483774,5,1,349.0286468694197,6.466332038621327,0,0,1
329.46101715627424,8.181191059583458,3,2,658.9220343125485,2.4832045776459344,0,1,1
119.89196163567429,39.740477437496466,9,6,719.3517698140457,33.146907345013815,1,0,0
358.96781846029256,34.68411128907443,5,5,1794.8390923014629,9.662178475453235,0,0,0
126.25205287343204,11.03848063943802,5,9,1136.2684758608884,8.74320883360536,0,0,1
169.44585209804117,4.119052280792134,4,5,847.2292604902059,2.4308959055597628,0,0,1
375.78078850783186,34.02496510373565,4,2,751.5615770156637,9.054471687827254,0,0,0
328.3201205331352,32.72556071405676,1,4,1313.2804821325408,9.967576967538907,0,1,0
426.1194711421472,13.662976349910466,7,9,3835.0752402793246,3.206372220750433,0,0,0
332.23031722716826,47.543178112520515,9,1,332.23031722716826,14.310306930842811,0,0,1
288.4712156343811,7.552894589045012,3,1,288.4712156343811,2.6182489550769685,0,1,0
55.90063623576531,21.616740052130094,2,7,391.3044536503572,38.66993563536522,1,1,0
190.18074349912243,47.18079600837994,3,3,570.5422304973673,24.8083981271204,0,1,0
139.94916016404548,20.986365846306114,1,2,279.89832032809096,14.99570688506193,0,1,0
129.55492525575096,31.92629738320428,6,9,1165.9943273017586,24.643059551907747,0,0,0
486.7751718286983,19.879719898139715,7,3,1460.325515486095,4.083963408293061,0,0,0
202.6178850867126,13.710760117433502,2,2,405.2357701734252,6.766806450262684,0,1,0
447.1028120367855,49.19888239799141,8,8,3576.822496294284,11.003930432435652,0,0,0
319.2579267386588,20.46670031575215,6,6,1915.5475604319527,6.410710150512873,0,0,0
399.45753873540775,44.70496018395672,4,6,2396.7452324124465,11.191417321971823,0,0,0
256.2921756215442,11.497730294554309,5,7,1794.0452293508092,4.486180768753753,0,0,0
292.68290346691595,10.655235201254165,8,7,2048.7803242684117,3.6405389843546505,0,0,1
251.33366997124332,1.556704144225568,3,6,1508.00201982746,0.6193774771218199,0,1,0
105.6690640210418,32.58334126879425,3,4,422.6762560841672,30.835270067600817,1,1,0
364.0015364781376,18.426317186188058,4,9,3276.0138283032384,5.062153683325116,0,0,0
147.57845759601935,43.21791249198185,1,6,885.4707455761161,29.28470265645843,0,1,0
21.914823551412383,23.66049533457786,9,4,87.65929420564953,107.96571224527595,1,0,0
326.28142499451224,48.40967139573608,8,3,978.8442749835367,14.836784348526825,0,0,0
96.78423290945398,9.276275785156058,8,4,387.1369316378159,9.584490682314373,0,0,0
470.82470633292803,43.43115839778054,6,3,1412.474118998784,9.224485846558283,0,0,0
477.4250027312678,38.829842639587085,7,2,954.8500054625356,8.133181634277241,0,0,0
458.2835512080198,38.5460922322026,6,5,2291.417756040099,8.410970049131464,0,0,0
191.37776312516775,42.239161405844385,9,2,382.7555262503355,22.07109160232921,0,0,0
17.57374209914504,38.05119954714994,3,6,105.44245259487025,216.52303381077346,1,1,0
464.87609566798545,31.31101608157077,3,3,1394.6282870039563,6.735346552198954,0,1,0
219.81023267548403,6.562243884119379,3,6,1318.8613960529042,2.985413283196657,0,1,0
483.6608613313981,1.6263089745625958,3,9,4352.947751982583,0.3362498611290919,0,1,1
482.1737887737339,46.04239239078434,9,1,482.1737887737339,9.548920630438978,0,0,1
427.97463317900645,30.832515726036902,4,6,2567.8477990740384,7.204285800074689,0,0,0
154.279957114097,39.826864548808814,7,9,1388.519614026873,25.81467177836655,0,0,0
198.69788701494338,24.076117575627503,9,4,794.7915480597735,12.116946957677925,0,0,0
427.05696904325987,5.865409448119724,7,2,854.1139380865197,1.3734489478675553,0,0,0
165.29178252657604,6.259289610127522,9,4,661.1671301063042,3.786812335405202,0,0,0
93.05144587618531,34.27826436144857,3,1,93.05144587618531,36.83797069317911,1,1,1
282.8326186045916,21.515294744973133,4,3,848.4978558137748,7.607076882123047,0,0,0
468.7158393387827,10.026236335016836,8,9,4218.442554049045,2.1390863063558605,0,0,1
351.05460037073675,24.579727337071844,6,5,1755.2730018536838,7.001682163148991,0,0,0
289.3299733437888,3.2104468537567046,5,6,1735.9798400627328,1.109614332954704,0,0,0
57.61648194767658,29.09857009571994,4,3,172.84944584302974,50.503899426114394,1,0,0
311.35354108259315,13.449670221754884,8,5,1556.7677054129658,4.31974217315456,0,0,0
495.126386551089,39.87795503185941,1,8,3961.011092408712,8.054096108599264,0,1,0
78.64116746589677,15.518097946178688,9,6,471.8470047953806,19.732791928487337,0,0,0
263.981529658231,22.76100745409006,1,4,1055.926118632924,8.622196970961587,0,1,0
439.9128052446982,0.5810269954050318,8,2,879.8256104893964,0.1320777637017954,0,0,1
372.97662269956015,3.622344389727944,4,9,3356.7896042960415,0.9711987747408535,0,0,0
351.5377130876813,19.62467782033424,9,1,351.5377130876813,5.582524175845513,0,0,1
354.21720115368356,23.996941735856176,5,1,354.21720115368356,6.774640434653727,0,0,1
186.15066409768002,30.001027405965186,3,4,744.6026563907201,16.116529882602276,0,1,0
153.86000368960174,14.583128935465162,9,7,1077.020025827212,9.478180544493727,0,0,0
406.5869661844717,34.74909430632713,9,1,406.5869661844717,8.546534246393229,0,0,0
406.9555633927986,43.00611985946023,4,9,3662.600070535187,10.56776801401046,0,0,1
434.8654361042508,38.99254944466749,4,4,1739.4617444170033,8.966578211867764,0,0,0
457.4878707526709,1.9809412674178573,8,3,1372.4636122580127,0.4330041065698116,0,0,0
260.5577754418595,24.02534736289145,2,1,260.5577754418595,9.220737060004732,0,1,0
255.74298439672782,5.246508920908743,9,4,1022.9719375869113,2.051477163013771,0,0,0
401.16463769371984,12.102250793126373,6,9,3610.4817392434784,3.016779061759219,0,0,0
328.48232608110493,49.333129663357326,9,6,1970.8939564866296,15.018503507301814,0,0,0
353.96376985627467,7.124777145075662,8,6,2123.782619137648,2.0128549167528202,0,0,0
399.93840802368953,24.944407672567802,7,1,399.93840802368953,6.2370623006256185,0,0,1
446.1026174906075,30.907786715905956,1,2,892.205234981215,6.9284029064359185,0,1,0
175.61762685725253,35.1232485272052,3,6,1053.7057611435152,19.999842359647914,0,1,1
194.03564679357257,27.982434174345705,2,2,388.07129358714514,14.421285282757964,0,1,0
56.05115052202581,0.48854237095918296,5,3,168.15345156607742,0.8716009687744158,0,0,1
293.35726908812524,16.323065412199593,5,4,1173.429076352501,5.564227354221826,0,0,0
27.611714160403622,25.885582169235573,5,5,138.0585708020181,93.74855186048754,1,0,0
238.14302888490548,4.393324957241668,4,9,2143.287259964149,1.8448261861005226,0,0,0
275.8958710067125,17.53134656045904,5,4,1103.58348402685,6.354334516311953,0,0,1
150.40521354285937,1.6601554395683282,3,9,1353.6469218857344,1.1037884927408128,0,1,0
299.50829767881527,3.928924857751037,1,3,898.5248930364457,1.3117916559241078,0,1,1
24.94512247013422,19.846163810079805,5,8,199.56097976107375,79.55929594589406,1,0,1
28.300612487115064,6.635787702153017,9,1,28.300612487115064,23.447505615555894,0,0,0
413.0742747232325,28.37704241307791,9,9,3717.6684725090927,6.869719115791235,0,0,0
186.4934142915188,34.47324845686329,4,9,1678.4407286236692,18.484968269697788,0,0,0
72.25965119942354,40.029334955454146,3,2,144.5193023988471,55.39652391205215,1,1,0
265.89919742685413,10.007512212240504,1,4,1063.5967897074165,3.763648897433569,0,1,1
387.2968410183193,8.374129112953488,2,8,3098.3747281465544,2.162199178009146,0,1,0
115.75230347345315,5.228392016720012,8,7,810.2661243141721,4.516879457106529,0,0,0
315.21633315131015,31.821512477181834,1,1,315.21633315131015,10.095134398352027,0,1,1
51.82025784694632,35.32378632434506,8,5,259.1012892347316,68.16597946825273,1,0,0
35.32404337261777,1.5793072412821019,7,7,247.2683036083244,4.4709129830429815,0,0,1
270.3637694683925,46.81061231218449,8,4,1081.45507787357,17.3139368504244,0,0,0
274.9112095889522,2.5985641825736208,6,1,274.9112095889522,0.945237622888859,0,0,0
322.3406517341212,27.06481676505352,9,9,2901.065865607091,8.396339902972464,0,0,0
365.78475352410413,35.453025972545824,3,5,1828.9237676205207,9.692319220792665,0,1,0
488.16751893664195,43.54845618730428,4,2,976.3350378732839,8.920801671148531,0,0,0
262.9871706675857,35.70434660662139,6,8,2103.8973653406856,13.57645945845453,0,0,0
168.24867174121053,40.08640415348959,8,2,336.49734348242106,23.825688333009822,0,0,0
399.6412354366648,16.972509627140305,5,3,1198.9237063099943,4.246936532611664,0,0,0
142.70780311841636,40.74125568732561,3,1,142.70780311841636,28.548723193166424,0,1,0
225.0959961457617,4.005742319233757,6,2,450.1919922915234,1.7795706666589597,0,0,0
48.44362685771032,44.74083280302638,4,7,339.1053880039722,92.35648877909189,1,0,0
22.42186427357418,27.37961880768681,9,2,44.84372854714836,122.11125031184721,1,0,0
481.6977231921833,40.864888498124685,3,6,2890.1863391530997,8.483512902513926,0,1,0
419.63025905098084,22.615914225915006,4,3,1258.8907771529425,5.389486038748078,0,0,0
351.027360985912,32.178884759826246,7,4,1404.109443943648,9.167058849614204,0,0,0
210.38694276299225,26.320133046805662,7,8,1683.095542103938,12.51034531950785,0,0,0
94.91421683471442,36.579476087766594,4,3,284.7426505041433,38.53951210646014,1,0,0
86.65415090883216,4.081499101529479,6,6,519.924905452993,4.710102238291594,0,0,0
132.6190201006517,3.01760419952819,3,1,132.6190201006517,2.275393225826859,0,1,1
279.12106570599906,12.355161700507322,6,7,1953.8474599419933,4.426452610897213,0,0,0
360.15200212303057,7.977234005659417,2,8,2881.2160169842446,2.2149631151944384,0,1,0
333.4967145916883,43.589178329610085,8,8,2667.9737167335065,13.070347149589717,0,0,0
147.16760950351198,10.960699367902215,2,3,441.50282851053595,7.447766125222446,0,1,0
477.8839875249651,48.79326279095657,7,1,477.8839875249651,10.21027363642469,0,0,1
371.56948918092655,16.844789588555344,9,9,3344.125402628339,4.533415707970896,0,0,0
